COD_UNICOM,RUTA,NUM_ITIN,F_LTEOR,F_LREAL,F_FACT
4110,5,230,2018-03-16,2018-03-16 00:00:00,2018-03-17 00:00:00
4110,5,235,2018-03-16,2018-03-16 00:00:00,2018-03-17 00:00:00
4110,5,250,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
4110,5,285,2018-03-16,2018-03-16 00:00:00,2018-03-17 00:00:00
4110,5,5,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
4110,5,40,2018-03-17,2018-03-17 00:00:00,2018-03-17 00:00:00
4110,5,41,2018-03-17,2018-03-17 00:00:00,2018-03-17 00:00:00
4110,5,400,2018-03-20,2018-03-20 00:00:00,2018-03-20 00:00:00
4110,5,220,2018-03-20,2018-03-20 00:00:00,2018-03-20 00:00:00
4110,5,10,2018-03-21,2018-03-21 00:00:00,2018-03-21 00:00:00
4110,5,95,2018-03-21,2018-03-21 00:00:00,2018-03-21 00:00:00
4110,5,125,2018-03-21,2018-03-21 00:00:00,2018-03-21 00:00:00
4110,21,6917,2018-03-07,2999-12-31 00:00:00,2018-03-01 00:00:00
4110,21,6918,2018-03-09,2999-12-31 00:00:00,2018-03-03 00:00:00
4110,21,6919,2018-03-09,2999-12-31 00:00:00,2018-03-03 00:00:00
4110,21,6921,2018-03-10,2999-12-31 00:00:00,2018-03-04 00:00:00
4110,50,340,2018-03-20,2999-12-31 00:00:00,2018-03-14 00:00:00
4110,50,341,2018-03-21,2999-12-31 00:00:00,2018-03-15 00:00:00
4110,50,343,2018-03-21,2999-12-31 00:00:00,2018-03-15 00:00:00
4110,50,342,2018-03-22,2999-12-31 00:00:00,2018-03-16 00:00:00
4110,90,10,2018-03-15,2999-12-31 00:00:00,2018-03-09 00:00:00
4210,1,181,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
4210,1,115,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
4210,1,10,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
4210,1,179,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
4210,1,180,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
4210,1,100,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
4210,1,120,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
4210,1,5,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
4210,1,185,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
4210,1,141,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
4210,1,96,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
4210,1,109,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
4210,1,36,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
4210,1,186,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
4210,1,121,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
4210,1,75,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
4210,1,184,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
4210,1,110,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
4210,1,35,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
4210,1,30,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
4210,1,140,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
4210,1,146,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
4210,1,80,2018-03-06,2018-03-07 00:00:00,2018-03-07 00:00:00
4210,1,25,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
4210,1,142,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
4210,1,85,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
4210,1,108,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
4210,1,176,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
4210,1,143,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
4210,1,40,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
4210,1,189,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
4210,1,175,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
4210,1,105,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
4210,1,106,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
4210,1,45,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
4210,1,190,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
4210,1,195,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
4210,1,90,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
4210,1,50,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
4210,1,145,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
4210,1,155,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
4210,1,95,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
4210,1,97,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
4210,1,200,2018-03-14,2018-03-14 00:00:00,2018-03-20 00:00:00
4210,1,205,2018-03-14,2018-03-14 00:00:00,2018-03-20 00:00:00
4210,1,225,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
4210,1,156,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
4210,1,144,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
4210,1,150,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
4210,1,55,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
4210,1,210,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
4210,1,230,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
4210,1,160,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
4210,1,130,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
4210,1,56,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
4210,1,60,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
4210,1,255,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
4210,1,262,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
4210,1,215,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
4210,1,235,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
4210,1,236,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
4210,1,165,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
4210,1,131,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
4210,1,61,2018-03-16,2999-12-31 00:00:00,2018-03-10 00:00:00
4210,1,15,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
4210,1,220,2018-03-17,2018-03-17 00:00:00,2018-03-17 00:00:00
4210,1,166,2018-03-17,2018-03-17 00:00:00,2018-03-17 00:00:00
4210,1,135,2018-03-17,2018-03-17 00:00:00,2018-03-17 00:00:00
4210,1,16,2018-03-17,2018-03-17 00:00:00,2018-03-17 00:00:00
4210,1,20,2018-03-17,2999-12-31 00:00:00,2018-03-11 00:00:00
4210,1,265,2018-03-18,2018-03-18 00:00:00,2018-03-18 00:00:00
4210,1,245,2018-03-18,2018-03-18 00:00:00,2018-03-18 00:00:00
4210,1,65,2018-03-18,2018-03-18 00:00:00,2018-03-18 00:00:00
4210,1,261,2018-03-20,2018-03-20 00:00:00,2018-03-20 00:00:00
4210,1,170,2018-03-20,2018-03-20 00:00:00,2018-03-20 00:00:00
4210,1,136,2018-03-20,2018-03-20 00:00:00,2018-03-20 00:00:00
4210,1,21,2018-03-20,2018-03-20 00:00:00,2018-03-20 00:00:00
4210,1,250,2018-03-21,2018-03-21 00:00:00,2018-03-21 00:00:00
4210,1,260,2018-03-21,2018-03-21 00:00:00,2018-03-21 00:00:00
4210,1,221,2018-03-21,2018-03-21 00:00:00,2018-03-21 00:00:00
4210,1,171,2018-03-21,2018-03-21 00:00:00,2018-03-21 00:00:00
4210,1,66,2018-03-21,2018-03-21 00:00:00,2018-03-21 00:00:00
4210,1,71,2018-03-21,2018-03-21 00:00:00,2018-03-21 00:00:00
4210,1,70,2018-03-22,2999-12-31 00:00:00,2018-03-16 00:00:00
4210,2,523,2018-03-22,2018-03-22 00:00:00,2018-03-22 00:00:00
4210,2,524,2018-03-22,2018-03-22 00:00:00,2018-03-22 00:00:00
4210,2,250,2018-03-22,2018-03-22 00:00:00,2018-03-22 00:00:00
4210,2,226,2018-03-22,2018-03-22 00:00:00,2018-03-22 00:00:00
4210,2,249,2018-03-22,2018-03-22 00:00:00,2018-03-22 00:00:00
4210,2,130,2018-03-22,2018-03-22 00:00:00,2018-03-22 00:00:00
4210,2,15,2018-03-22,2018-03-22 00:00:00,2018-03-22 00:00:00
4210,2,20,2018-03-22,2018-03-22 00:00:00,2018-03-22 00:00:00
4210,2,459,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
4210,2,460,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
4210,2,290,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
4210,2,295,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
4210,2,195,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
4210,2,150,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
4210,2,151,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
4210,2,159,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
4210,2,161,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
4210,2,162,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
4210,2,135,2018-03-01,2999-12-31 00:00:00,2018-02-23 00:00:00
4210,2,519,2018-03-02,2018-03-03 00:00:00,2018-03-05 00:00:00
4210,2,485,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
4210,2,486,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
4210,2,341,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
4210,2,385,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
4210,2,386,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
4210,2,55,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
4210,2,25,2018-03-02,2018-03-02 00:00:00,2018-03-05 00:00:00
4210,2,418,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
4210,2,419,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
4210,2,342,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
4210,2,160,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
4210,2,140,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
4210,2,75,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
4210,2,30,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
4210,2,420,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
4210,2,421,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
4210,2,354,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
4210,2,355,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
4210,2,315,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
4210,2,165,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
4210,2,190,2018-03-04,2999-12-31 00:00:00,2018-02-26 00:00:00
4210,2,76,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
4210,2,31,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
4210,2,6,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
4210,2,424,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
4210,2,425,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
4210,2,356,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
4210,2,357,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
4210,2,180,2018-03-05,2018-03-06 00:00:00,2018-03-06 00:00:00
4210,2,100,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
4210,2,77,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
4210,2,35,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
4210,2,426,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
4210,2,379,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
4210,2,241,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
4210,2,175,2018-03-06,2999-12-31 00:00:00,2018-03-01 00:00:00
4210,2,95,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
4210,2,70,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
4210,2,81,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
4210,2,36,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
4210,2,60,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
4210,2,470,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
4210,2,471,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
4210,2,430,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
4210,2,441,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
4210,2,380,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
4210,2,239,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
4210,2,101,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
4210,2,82,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
4210,2,37,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
4210,2,240,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
4210,2,242,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
4210,2,182,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
4210,2,105,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
4210,2,66,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
4210,2,79,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
4210,2,80,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
4210,2,85,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
4210,2,94,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
4210,2,490,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
4210,2,435,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
4210,2,390,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
4210,2,400,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
4210,2,65,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
4210,2,86,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
4210,2,64,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
4210,2,491,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
4210,2,499,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
4210,2,500,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
4210,2,251,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
4210,2,339,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
4210,2,145,2018-03-12,2999-12-31 00:00:00,2018-03-06 00:00:00
4210,2,90,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
4210,2,50,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
4210,2,51,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
4210,2,4,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
4210,2,507,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
4210,2,454,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
4210,2,401,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
4210,2,405,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
4210,2,340,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
4210,2,205,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
4210,2,245,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
4210,2,5,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
4210,2,502,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
4210,2,505,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
4210,2,447,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
4210,2,440,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
4210,2,181,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
4210,2,40,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
4210,2,465,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
4210,2,246,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
4210,2,155,2018-03-15,2999-12-31 00:00:00,2018-03-09 00:00:00
4210,2,110,2018-03-15,2018-03-15 00:00:00,2018-03-20 00:00:00
4210,2,115,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
4210,2,116,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
4210,2,10,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
4210,2,515,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
4210,2,516,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
4210,2,450,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
4210,2,438,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
4210,2,439,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
4210,2,254,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
4210,2,255,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
4210,2,59,2018-03-16,2999-12-31 00:00:00,2018-03-10 00:00:00
4210,2,496,2018-03-17,2018-03-17 00:00:00,2018-03-17 00:00:00
4210,2,510,2018-03-17,2018-03-17 00:00:00,2018-03-17 00:00:00
4210,2,264,2018-03-17,2018-03-17 00:00:00,2018-03-17 00:00:00
4210,2,265,2018-03-17,2018-03-17 00:00:00,2018-03-17 00:00:00
4210,2,266,2018-03-17,2018-03-17 00:00:00,2018-03-17 00:00:00
4210,2,267,2018-03-17,2018-03-17 00:00:00,2018-03-17 00:00:00
4210,2,225,2018-03-17,2018-03-17 00:00:00,2018-03-17 00:00:00
4210,2,125,2018-03-17,2018-03-17 00:00:00,2018-03-17 00:00:00
4210,2,54,2018-03-17,2018-03-17 00:00:00,2018-03-17 00:00:00
4210,2,495,2018-03-18,2018-03-18 00:00:00,2018-03-18 00:00:00
4210,2,501,2018-03-18,2018-03-18 00:00:00,2018-03-18 00:00:00
4210,2,511,2018-03-18,2018-03-18 00:00:00,2018-03-18 00:00:00
4210,2,445,2018-03-18,2018-03-18 00:00:00,2018-03-18 00:00:00
4210,2,446,2018-03-18,2018-03-18 00:00:00,2018-03-18 00:00:00
4210,2,455,2018-03-18,2018-03-18 00:00:00,2018-03-18 00:00:00
4210,2,260,2018-03-18,2018-03-18 00:00:00,2018-03-18 00:00:00
4210,2,261,2018-03-18,2018-03-18 00:00:00,2018-03-18 00:00:00
4210,2,201,2018-03-18,2018-03-18 00:00:00,2018-03-18 00:00:00
4210,2,170,2018-03-18,2999-12-31 00:00:00,2018-03-12 00:00:00
4210,2,520,2018-03-20,2018-03-20 00:00:00,2018-03-20 00:00:00
4210,2,522,2018-03-20,2018-03-20 00:00:00,2018-03-20 00:00:00
4210,2,444,2018-03-20,2018-03-20 00:00:00,2018-03-20 00:00:00
4210,2,200,2018-03-20,2999-12-31 00:00:00,2018-03-14 00:00:00
4210,2,202,2018-03-20,2018-03-20 00:00:00,2018-03-20 00:00:00
4210,2,120,2018-03-20,2018-03-20 00:00:00,2018-03-20 00:00:00
4210,2,129,2018-03-20,2018-03-20 00:00:00,2018-03-20 00:00:00
4210,2,16,2018-03-20,2018-03-20 00:00:00,2018-03-20 00:00:00
4210,2,521,2018-03-21,2018-03-21 00:00:00,2018-03-21 00:00:00
4210,2,45,2018-03-21,2018-03-21 00:00:00,2018-03-21 00:00:00
4210,2,46,2018-03-21,2018-03-21 00:00:00,2018-03-21 00:00:00
4210,3,60,2018-03-22,2018-03-22 00:00:00,2018-03-22 00:00:00
4210,3,135,2018-03-22,2018-03-22 00:00:00,2018-03-22 00:00:00
4210,3,170,2018-03-22,2018-03-22 00:00:00,2018-03-22 00:00:00
4210,3,351,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
4210,3,350,2018-03-03,2018-03-03 00:00:00,2018-03-05 00:00:00
4210,3,50,2018-03-08,2999-12-31 00:00:00,2018-03-02 00:00:00
4210,3,80,2018-03-12,2999-12-31 00:00:00,2018-03-06 00:00:00
4210,3,51,2018-03-20,2018-03-20 00:00:00,2018-03-20 00:00:00
4210,3,70,2018-03-20,2018-03-20 00:00:00,2018-03-20 00:00:00
4210,3,352,2018-03-21,2018-03-21 00:00:00,2018-03-21 00:00:00
4210,3,353,2018-03-21,2018-03-21 00:00:00,2018-03-21 00:00:00
4210,3,85,2018-03-21,2018-03-21 00:00:00,2018-03-21 00:00:00
4210,4,181,2018-03-01,2999-12-31 00:00:00,2018-02-23 00:00:00
4210,4,115,2018-03-01,2999-12-31 00:00:00,2018-02-23 00:00:00
4210,4,10,2018-03-01,2999-12-31 00:00:00,2018-02-23 00:00:00
4210,4,179,2018-03-02,2999-12-31 00:00:00,2018-02-24 00:00:00
4210,4,180,2018-03-02,2999-12-31 00:00:00,2018-02-24 00:00:00
4210,4,185,2018-03-02,2999-12-31 00:00:00,2018-02-24 00:00:00
4210,4,186,2018-03-02,2999-12-31 00:00:00,2018-02-24 00:00:00
4210,4,141,2018-03-02,2999-12-31 00:00:00,2018-02-24 00:00:00
4210,4,96,2018-03-02,2999-12-31 00:00:00,2018-02-24 00:00:00
4210,4,100,2018-03-02,2999-12-31 00:00:00,2018-02-24 00:00:00
4210,4,109,2018-03-02,2999-12-31 00:00:00,2018-02-24 00:00:00
4210,4,120,2018-03-02,2999-12-31 00:00:00,2018-02-24 00:00:00
4210,4,121,2018-03-02,2999-12-31 00:00:00,2018-02-24 00:00:00
4210,4,5,2018-03-02,2999-12-31 00:00:00,2018-02-24 00:00:00
4210,4,36,2018-03-02,2999-12-31 00:00:00,2018-02-24 00:00:00
4210,4,184,2018-03-03,2999-12-31 00:00:00,2018-02-25 00:00:00
4210,4,110,2018-03-03,2999-12-31 00:00:00,2018-02-25 00:00:00
4210,4,75,2018-03-03,2999-12-31 00:00:00,2018-02-25 00:00:00
4210,4,30,2018-03-03,2999-12-31 00:00:00,2018-02-25 00:00:00
4210,4,35,2018-03-03,2999-12-31 00:00:00,2018-02-25 00:00:00
4210,4,140,2018-03-04,2999-12-31 00:00:00,2018-02-26 00:00:00
4210,4,146,2018-03-04,2999-12-31 00:00:00,2018-02-26 00:00:00
4210,4,80,2018-03-04,2999-12-31 00:00:00,2018-02-26 00:00:00
4210,4,25,2018-03-04,2999-12-31 00:00:00,2018-02-26 00:00:00
4210,4,176,2018-03-06,2999-12-31 00:00:00,2018-03-01 00:00:00
4210,4,142,2018-03-06,2999-12-31 00:00:00,2018-03-01 00:00:00
4210,4,143,2018-03-06,2999-12-31 00:00:00,2018-03-01 00:00:00
4210,4,108,2018-03-06,2999-12-31 00:00:00,2018-03-01 00:00:00
4210,4,85,2018-03-06,2999-12-31 00:00:00,2018-03-01 00:00:00
4210,4,40,2018-03-06,2999-12-31 00:00:00,2018-03-01 00:00:00
4210,4,189,2018-03-07,2999-12-31 00:00:00,2018-03-01 00:00:00
4210,4,175,2018-03-08,2999-12-31 00:00:00,2018-03-02 00:00:00
4210,4,105,2018-03-08,2999-12-31 00:00:00,2018-03-02 00:00:00
4210,4,106,2018-03-08,2999-12-31 00:00:00,2018-03-02 00:00:00
4210,4,45,2018-03-08,2999-12-31 00:00:00,2018-03-02 00:00:00
4210,4,190,2018-03-12,2999-12-31 00:00:00,2018-03-06 00:00:00
4210,4,195,2018-03-12,2999-12-31 00:00:00,2018-03-06 00:00:00
4210,4,50,2018-03-12,2999-12-31 00:00:00,2018-03-06 00:00:00
4210,4,90,2018-03-12,2999-12-31 00:00:00,2018-03-06 00:00:00
4210,4,200,2018-03-14,2999-12-31 00:00:00,2018-03-08 00:00:00
4210,4,144,2018-03-14,2999-12-31 00:00:00,2018-03-08 00:00:00
4210,4,145,2018-03-14,2999-12-31 00:00:00,2018-03-08 00:00:00
4210,4,155,2018-03-14,2999-12-31 00:00:00,2018-03-08 00:00:00
4210,4,97,2018-03-14,2999-12-31 00:00:00,2018-03-08 00:00:00
4210,4,55,2018-03-14,2999-12-31 00:00:00,2018-03-08 00:00:00
4210,4,95,2018-03-14,2999-12-31 00:00:00,2018-03-08 00:00:00
4210,4,205,2018-03-15,2999-12-31 00:00:00,2018-03-09 00:00:00
4210,4,225,2018-03-15,2999-12-31 00:00:00,2018-03-09 00:00:00
4210,4,150,2018-03-15,2999-12-31 00:00:00,2018-03-09 00:00:00
4210,4,156,2018-03-15,2999-12-31 00:00:00,2018-03-09 00:00:00
4210,4,56,2018-03-15,2999-12-31 00:00:00,2018-03-09 00:00:00
4210,4,60,2018-03-15,2999-12-31 00:00:00,2018-03-09 00:00:00
4210,4,210,2018-03-16,2999-12-31 00:00:00,2018-03-10 00:00:00
4210,4,230,2018-03-16,2999-12-31 00:00:00,2018-03-10 00:00:00
4210,4,255,2018-03-17,2999-12-31 00:00:00,2018-03-11 00:00:00
4210,4,262,2018-03-17,2999-12-31 00:00:00,2018-03-11 00:00:00
4210,4,160,2018-03-17,2999-12-31 00:00:00,2018-03-11 00:00:00
4210,4,165,2018-03-17,2999-12-31 00:00:00,2018-03-11 00:00:00
4210,4,130,2018-03-17,2999-12-31 00:00:00,2018-03-11 00:00:00
4210,4,61,2018-03-17,2999-12-31 00:00:00,2018-03-11 00:00:00
4210,4,15,2018-03-17,2999-12-31 00:00:00,2018-03-11 00:00:00
4210,4,20,2018-03-17,2999-12-31 00:00:00,2018-03-11 00:00:00
4210,4,215,2018-03-18,2999-12-31 00:00:00,2018-03-12 00:00:00
4210,4,220,2018-03-18,2999-12-31 00:00:00,2018-03-12 00:00:00
4210,4,235,2018-03-18,2999-12-31 00:00:00,2018-03-12 00:00:00
4210,4,166,2018-03-18,2999-12-31 00:00:00,2018-03-12 00:00:00
4210,4,131,2018-03-18,2999-12-31 00:00:00,2018-03-12 00:00:00
4210,4,16,2018-03-18,2999-12-31 00:00:00,2018-03-12 00:00:00
4210,4,265,2018-03-20,2999-12-31 00:00:00,2018-03-14 00:00:00
4210,4,245,2018-03-20,2999-12-31 00:00:00,2018-03-14 00:00:00
4210,4,261,2018-03-20,2999-12-31 00:00:00,2018-03-14 00:00:00
4210,4,136,2018-03-20,2999-12-31 00:00:00,2018-03-14 00:00:00
4210,4,135,2018-03-20,2999-12-31 00:00:00,2018-03-14 00:00:00
4210,4,65,2018-03-20,2999-12-31 00:00:00,2018-03-14 00:00:00
4210,4,221,2018-03-21,2999-12-31 00:00:00,2018-03-15 00:00:00
4210,4,250,2018-03-21,2999-12-31 00:00:00,2018-03-15 00:00:00
